5.158247,0.907442,9.588928,4.462911,3.270907,0.362700,5.133232,8.053093,9.359862,4.847473,4.698499,8.443070,1.212467,1.512632,6.645698,8.173854,8.133096,8.725160
3.623838,2.047350,6.838744,1.213861,4.965108,6.538822,5.313699,9.548731,7.114507,8.488724,4.645714,8.319170,5.520364,3.635900,6.770231,7.656638,4.623016,6.168866
9.433165,6.438640,4.285373,8.361395,1.446085,1.662140,9.144772,4.814199,3.991687,5.199990,9.170196,6.659583,1.000617,9.289566,2.259680,8.280512,9.245226,8.105232
5.327001,9.146107,6.113275,8.833859,3.228032,2.238106,7.297840,3.517149,3.754331,2.922213,3.363099,8.347249,9.309624,6.603952,8.004424,2.898092,9.801181,9.346609
1.779090,5.702033,8.753648,1.889626,5.206335,4.129050,3.907596,4.608622,8.419275,1.055018,5.838143,4.176386,2.858780,8.528813,3.229576,0.473412,7.367504,0.260574
6.642524,7.958034,4.238347,1.465920,4.830617,8.298570,3.070267,9.002443,5.363293,0.667510,1.738020,0.673758,8.218157,2.816190,8.029814,1.254254,3.808570,2.072364
5.317377,9.417446,7.711502,9.884397,5.421750,6.945004,4.719841,2.547527,1.754291,8.887647,7.046563,0.879970,6.611832,9.093879,7.339388,2.550231,1.630591,2.528556
4.140969,3.355404,3.473082,0.492030,2.311177,2.114579,2.044072,7.019634,1.817073,3.288311,2.543494,5.187891,5.696506,2.419497,1.554692,8.558189,2.730998,5.371128
7.659484,5.484911,0.109804,8.093226,8.142423,6.510248,0.538450,4.434934,2.984641,4.324684,9.955220,9.574309,6.243717,3.549163,9.371551,1.384240,2.731752,2.687527
4.239911,9.871010,4.415681,7.872078,5.457985,8.597462,9.049518,7.857744,8.811812,0.982490,2.257558,6.498304,4.717128,7.016549,1.480426,2.008920,3.768375,3.325904
5.859969,6.217666,3.594154,4.749520,3.139574,0.664634,2.430205,6.058429,4.320072,4.351336,0.949928,0.594155,8.731544,1.663115,1.415677,6.551217,0.857359,7.749308
7.731669,8.650237,3.537502,6.846446,6.044285,1.954887,6.486471,3.291182,4.239153,8.094298,7.091075,3.003921,0.993041,3.508783,8.641558,8.803526,9.804789,4.343324
7.209712,7.346679,8.842931,8.477601,2.752158,4.928065,3.704732,7.649412,8.045646,5.853993,6.798662,2.247065,2.119818,6.859706,8.900398,2.531211,8.458695,1.259602
7.876054,0.082443,1.475231,6.857225,5.401172,5.457031,4.827779,1.092349,5.664392,3.479353,8.230939,4.758410,9.796032,0.626537,2.200568,5.699721,2.943245,3.497867
9.107695,4.982926,3.416396,2.548149,8.595744,5.571674,9.674424,9.284839,4.116168,0.753334,9.717072,3.725879,1.055328,2.463764,8.868521,6.936740,2.399581,8.749293
1.667860,6.643277,3.349946,5.132378,4.609397,6.610137,1.267228,5.436943,1.324150,4.184857,6.292584,5.108063,9.347777,6.125066,9.953084,9.603485,6.284127,2.449218
3.701027,6.534721,8.816830,8.153869,5.983017,5.011793,4.171908,4.898223,9.215811,5.310010,7.869652,0.935952,1.006900,2.710351,9.474268,9.755370,7.219263,6.668382
0.108919,8.526704,3.409202,3.598557,3.948125,6.704860,1.385603,3.919764,3.178530,8.257777,1.077488,9.386614,4.124532,7.784846,4.343893,1.890818,0.793249,9.099638
4.290990,2.724606,1.601223,7.914277,5.477016,3.104510,8.953179,3.662574,3.290224,6.147571,1.960486,3.271965,1.773523,4.583313,8.009682,4.354260,0.830302,5.817720
6.128968,2.469766,3.554389,0.229408,5.843412,0.876561,6.701215,5.702697,9.198165,2.718883,8.100963,1.338638,1.068424,8.000456,3.086544,0.815611,9.756272,2.339568
7.589598,2.514168,4.036433,0.773253,2.019371,8.894846,6.579667,6.347682,0.157252,1.845923,0.248979,7.946228,3.013951,4.864785,4.931397,0.602589,7.140682,0.004374
3.236683,9.582908,1.579737,7.159686,2.349405,8.111781,7.842516,7.428537,7.425591,0.863617,3.043165,4.578698,5.442774,4.249497,2.247481,3.563796,0.878429,4.203884
3.512905,2.241819,1.710177,0.040479,4.887018,4.806324,2.773620,7.669784,7.554081,2.997860,4.836283,3.992272,3.786613,5.079459,7.676800,3.868346,6.425854,3.067604
6.658593,9.498529,6.639762,0.244887,0.502295,4.225968,1.443234,3.325177,2.778666,9.695738,2.658200,4.038654,2.682286,7.803670,7.103801,7.576201,2.346335,4.272315
4.658213,6.627034,6.215489,0.965998,7.410704,8.544730,6.770894,7.084973,0.966962,3.858647,0.542281,7.895595,1.857274,3.429539,0.803201,8.186540,1.608413,7.804927
2.363320,1.988179,5.118771,6.392106,1.369203,2.636112,7.183703,5.008481,1.614260,3.627624,1.207047,7.193114,2.725708,6.791019,6.768219,2.611475,4.828803,4.824847
3.544569,9.013933,5.733409,4.514552,4.787379,7.366840,5.861262,7.266974,3.923297,8.861569,9.602705,5.780159,3.247370,0.422451,3.965585,7.301795,6.069721,7.189896
3.412927,2.167110,1.063082,8.034343,5.122111,4.473469,5.847382,3.125002,2.041038,6.377439,4.854881,1.026581,0.633726,7.220984,2.423680,7.019203,5.469849,7.692537
2.574347,0.348125,8.501818,7.275223,4.129294,1.460590,5.476836,8.074283,3.633092,4.732959,4.487536,7.122807,8.081482,2.213748,2.988617,9.803089,7.041610,4.006403
9.067122,3.252655,6.368436,9.357064,4.040663,8.857362,6.170302,0.902470,7.196202,1.266607,8.531983,0.508852,3.618387,8.732802,5.152577,5.870331,7.007677,8.629811
1.049466,5.161817,4.212912,7.817689,9.153054,6.774320,5.916612,5.017599,8.613999,3.675861,5.882526,0.590624,7.379140,3.953840,2.167608,1.625894,5.961898,1.376362
8.737202,3.097102,1.710924,8.411061,4.670801,5.353928,9.862495,1.114923,6.370975,1.311535,9.025452,9.192842,5.552305,3.268001,9.130689,4.339696,7.833375,2.320247
7.898558,6.734151,4.002018,9.537531,8.524076,3.890191,6.804844,4.672781,1.508401,2.404064,2.182139,5.820130,3.231975,0.265022,6.030860,5.463315,6.056110,4.869403
2.141951,3.347144,5.583663,3.980324,0.486615,5.007359,4.445580,3.080074,8.596659,5.396851,3.543284,0.857919,4.066307,4.643502,2.223657,0.695265,7.230060,2.133834
9.185594,5.154084,6.336850,3.801694,0.907768,2.315298,0.840969,9.878381,4.618860,7.659121,7.472907,4.700319,4.482396,8.037855,5.995120,4.268825,3.121924,3.096871
3.731178,8.470638,0.340337,7.766243,3.325056,2.602709,6.493723,9.662500,5.841767,8.668291,5.219004,4.122004,5.399782,2.868416,6.801827,4.069623,1.347290,5.819366
8.244362,8.685411,6.303996,5.724714,4.580058,4.424144,0.856052,0.291850,8.071980,6.745117,2.787553,1.929163,3.938319,6.323893,2.261494,0.398380,0.891181,3.234164
2.486572,6.371450,6.933285,7.606369,2.610554,1.953532,8.401670,2.127667,7.204117,5.977149,1.501949,5.730051,4.016817,3.394305,5.493512,8.558958,4.537495,3.546156
7.274261,9.233240,0.533147,7.253288,0.822179,7.237388,0.460131,5.854630,3.011868,4.146142,9.586039,1.984697,4.939907,0.894395,8.408096,6.444508,0.075775,9.580963
7.116592,2.316487,1.600093,7.437788,9.710075,3.702476,6.552108,6.815649,1.266728,9.675320,2.424641,5.327570,8.314417,6.822952,5.171434,4.097702,1.451030,2.454469
8.355515,9.688052,7.500990,9.242335,1.070018,9.091730,8.195807,6.436110,9.988361,2.147883,9.907356,0.225317,3.952188,5.630251,5.638849,4.694447,4.435623,2.015716
8.025190,1.222724,7.504704,4.799085,9.988735,4.670132,5.411090,0.882687,9.698966,6.223676,4.497689,9.100398,9.064309,1.264855,2.571163,6.033755,1.881403,2.657171
5.031801,3.048099,7.759861,7.276204,2.680433,7.684971,8.413895,4.027339,9.403764,0.155700,6.140818,1.587574,3.811895,4.247703,6.811745,3.862472,2.539761,7.688995
6.019009,4.436239,6.819310,6.728292,9.189000,6.130000,2.327627,1.434044,1.731558,7.529959,0.754557,0.739747,2.549688,1.541308,1.904454,6.470494,7.882351,0.082414
7.000247,6.091801,3.932297,1.329931,6.492657,5.578804,2.959241,0.491302,7.078025,1.269903,8.987560,0.555550,2.640196,0.778893,9.317600,0.073303,1.271419,9.991437
9.862743,0.901307,9.493807,0.486593,9.496452,1.931115,2.016333,3.381836,0.231823,3.644162,4.884619,1.765666,8.309282,0.249424,6.673340,7.277430,0.575342,6.071529
3.426377,4.590781,0.661694,2.947828,6.892735,1.461563,9.785996,9.901931,1.463764,4.219659,6.913425,6.022785,9.056577,1.642654,3.458348,4.749340,3.487375,5.770556
1.213411,9.361793,5.286686,9.121212,2.383734,3.230227,6.420915,3.900339,0.527656,7.889094,6.677833,6.171703,0.814307,2.668383,6.014938,9.540970,2.349342,1.777935
0.401738,4.615477,7.174563,5.973728,9.710437,6.625582,1.516386,1.296949,9.102274,9.198208,1.386940,0.493241,2.573133,9.411987,3.977790,3.839581,7.630927,1.593136
7.521054,1.156615,8.674984,5.525681,8.715044,9.751117,6.186286,2.753829,0.122448,9.553791,6.950188,1.513930,6.344878,2.043573,9.360552,2.274397,1.511012,9.864605
9.969282,8.719169,8.065981,4.975811,5.286697,2.259097,5.228069,2.257592,3.226393,2.159001,4.781370,4.984007,8.335160,3.460338,0.436916,8.042953,6.809961,8.238859
0.797223,8.927881,2.993913,1.169219,1.492087,7.596993,4.070827,6.277889,0.760948,7.081747,8.970926,2.532726,9.003644,1.612422,8.983261,6.897309,9.686595,4.082260
3.650285,8.073210,9.503628,3.875030,9.757556,0.994887,9.226384,0.037844,8.184311,8.737224,7.786332,9.057553,3.524895,8.692325,6.116207,9.995523,2.774993,2.944028
8.449061,1.085869,1.391788,2.059300,0.459807,5.731563,8.488866,3.179747,0.182189,4.200596,6.870512,1.469754,2.441773,2.013490,2.654719,6.324278,3.006949,3.808936
9.506689,5.423332,9.670299,1.618510,0.004082,8.621644,3.195565,1.951631,9.993618,2.104066,2.725764,9.484219,0.154919,8.871625,6.540901,9.546377,3.827622,6.001721
5.744524,2.165142,7.519425,6.828825,5.211148,6.388234,9.472375,0.258806,3.589575,4.596117,2.585526,3.438063,8.997330,8.577946,5.795179,0.331745,2.726769,7.539691
3.032794,3.161107,0.357541,2.607669,3.331057,9.671567,4.295740,7.286945,1.915176,2.360232,5.865063,6.390073,4.279337,6.414826,8.888746,6.549128,3.804135,3.040297
4.913854,9.991575,4.075883,7.349514,8.965336,4.961559,5.757860,7.363509,8.381855,6.468510,4.485858,2.928895,0.897684,7.194753,8.872163,6.419934,5.254418,1.881336
7.660202,8.349070,3.020783,4.056117,9.321643,2.013687,7.685694,6.292770,2.479405,3.877680,2.561666,8.966600,3.978531,8.708820,1.058378,6.610769,4.844706,1.072369
2.030597,4.918272,6.642243,1.168780,2.206075,4.388102,6.906751,4.534627,9.325202,7.729347,0.102078,9.264919,1.030360,4.091475,0.674065,7.265949,9.446186,6.712183
1.220413,7.572736,0.220249,4.618533,2.485022,7.221455,8.512876,0.633113,6.677128,6.762129,0.371065,4.563545,1.213184,4.496684,9.025310,0.166617,9.116002,3.086348
4.399706,3.534328,7.514526,4.814166,5.668605,1.867441,4.060379,3.712451,0.987607,9.290877,7.528216,0.901835,3.451411,2.642677,4.796978,4.936940,9.207595,1.646879
0.481239,6.264703,9.357517,6.325228,7.138152,0.354937,4.581254,2.891767,9.652584,4.183213,0.462441,6.195379,4.631134,2.264261,9.546066,6.051011,8.254194,1.503460
6.279676,8.332266,3.835783,5.106998,2.745754,3.938646,7.942379,1.002682,1.548184,0.530403,4.416373,9.854013,0.985900,8.173878,6.283988,4.899153,4.629181,5.386447
4.874518,2.452636,6.003565,6.368515,6.886794,3.638734,6.462438,5.844908,0.073588,1.043666,8.442627,1.507205,1.136628,5.196205,4.164978,6.880892,7.116610,9.633579
3.379642,4.621433,3.198280,3.674759,4.150974,9.624049,5.936385,4.482514,2.734399,7.564414,4.002881,3.628357,4.148418,5.419668,7.343867,9.790727,7.406258,9.768174
6.397356,3.551390,5.594686,2.114933,9.615614,5.650083,6.395741,0.071569,4.968634,3.185064,6.713518,1.239082,0.134692,5.319864,4.303369,6.819360,9.807072,3.372245
0.458069,5.012181,2.440314,3.624748,8.603845,9.244890,9.431474,0.115312,9.296495,2.762708,0.940625,8.167457,6.373730,5.712458,0.007860,2.985701,8.795588,4.394187
6.007787,7.549405,7.704465,2.377076,6.949284,3.276554,9.270801,5.073495,2.458790,1.020200,7.767081,8.971449,5.213045,4.436062,6.984516,9.580445,6.189236,0.407300
7.762657,5.308126,3.587244,9.049137,0.637965,7.719667,2.471287,8.603380,3.363984,9.187522,3.705705,9.203877,3.700832,2.096270,6.018436,2.252163,3.129748,2.407843
1.091107,1.180387,9.468845,3.273137,0.376076,3.981879,9.843249,2.463798,0.049724,6.700440,2.676587,5.658792,7.590926,1.686645,9.442379,4.349617,0.522891,4.026602
1.315015,5.510037,3.165155,3.038894,6.586817,4.084379,4.901786,1.021059,0.949598,2.424024,7.069914,8.082955,7.270037,0.421979,1.066346,9.997415,8.316585,8.580267
5.632330,1.334276,7.488399,6.153602,7.428709,1.652808,1.850492,9.334798,2.666894,8.708383,6.204434,0.709167,8.429391,7.313473,5.756659,0.122566,8.019108,9.580217
2.997600,7.302073,7.481306,9.630741,0.618482,8.310702,6.094168,3.746036,8.280543,2.838134,0.927785,5.875665,7.505564,2.493571,3.925524,5.672935,9.731057,9.271085
4.914142,0.723859,4.745531,6.118950,4.932046,8.262440,0.493015,3.027377,0.081709,8.275343,9.198393,9.469793,3.149001,7.855464,6.425126,6.496827,1.355693,9.020151
8.995201,8.925858,2.709043,6.131015,8.158270,7.509406,2.168432,4.812371,9.333749,6.077244,3.551657,9.703161,3.015355,2.265066,4.677130,6.992542,0.898681,0.313679
1.631233,9.637791,6.617809,2.355160,2.135194,9.797900,7.322528,4.717568,6.531622,2.233681,9.591638,2.568562,9.942265,8.432607,5.846645,7.760958,2.795466,2.477725
2.584393,5.254964,7.348901,1.036272,7.455571,5.926243,2.561172,0.713397,6.177875,0.729138,1.291134,8.011276,4.839143,0.550295,6.667833,0.538637,7.981067,6.215227
2.584607,7.118959,9.386143,7.246940,5.421096,8.989566,7.413279,4.866916,5.781370,8.968111,0.447105,1.276413,1.088065,4.750148,8.464802,7.307076,6.238275,9.996796
0.184111,6.710263,5.687288,0.819503,9.558564,8.212892,0.566944,9.589292,6.905698,2.352624,5.120667,9.508837,9.705676,7.720598,0.498464,5.209560,5.767786,7.381532
6.101856,5.434486,0.700504,0.971160,7.932982,2.946412,1.944880,1.851710,1.839672,7.840708,5.229790,7.686988,4.236022,8.039052,9.366898,4.879809,3.644765,4.198998
0.772016,1.287661,9.380485,7.693876,5.467111,7.986007,5.645134,9.020774,8.435681,8.337225,1.987834,6.467642,0.735018,8.959273,6.970712,2.012214,6.302356,0.189415
4.068128,3.841996,6.439412,5.632900,1.944279,6.172810,3.230933,8.733124,7.570505,7.520589,5.406192,5.391145,0.783207,3.452728,6.936393,2.746896,1.433850,6.160981
1.066666,5.975459,5.610546,0.085658,5.179069,2.653997,4.680414,2.193152,8.971295,1.992252,6.603858,2.181003,6.599918,2.753057,4.299937,9.859527,0.982480,7.701650
6.796624,3.231799,3.850460,5.248109,1.529192,5.176347,4.379630,7.467312,9.598629,4.418181,9.694020,5.001430,2.126973,5.090466,0.479274,7.433961,0.057813,5.640969
5.386589,6.849165,7.230515,3.715454,6.692374,1.948429,2.635767,6.156167,6.664505,5.424806,3.920349,9.145521,2.732608,0.847955,1.609878,0.330200,7.623948,6.581908
7.558360,7.929431,0.777957,9.287658,7.957785,5.816466,0.696146,6.469376,1.766300,1.754414,4.408759,2.066670,8.199148,7.750075,4.617630,9.188406,7.617001,5.469091
7.516048,7.122845,5.145861,0.348590,7.573206,2.355623,4.835274,2.585702,0.131877,6.530465,3.977030,4.216935,2.045386,7.935508,7.094113,0.758973,8.707656,4.171483
4.961405,3.143461,3.400396,4.944028,1.486736,0.373453,8.900440,0.871795,1.872320,6.674043,3.103480,8.597304,7.267677,0.551856,7.375209,6.943318,9.043574,9.201751
9.331807,1.583240,1.179494,3.654104,8.318774,9.551759,8.343611,0.839195,6.105707,2.021614,5.884621,9.250019,4.036161,9.380680,7.398099,0.660668,1.437120,8.664660
3.129768,8.789818,2.030698,2.560506,8.317905,4.409293,9.492663,5.902133,5.448458,6.714962,3.398973,9.837609,4.065629,9.566047,7.942700,9.484220,4.999052,1.108573
2.988649,9.274470,9.731955,9.796752,6.496910,1.544351,1.931117,9.383217,2.508051,2.212861,8.137306,4.414091,7.633445,1.502687,0.919054,1.764518,2.094743,5.306387
4.715507,9.999728,3.444037,2.299985,0.711390,0.299911,1.633844,2.221542,3.741325,8.903558,1.577554,5.728194,6.158370,3.994804,1.438282,8.646079,7.312049,7.130698
2.589380,3.945584,6.785640,0.050096,4.419797,0.948958,5.218727,3.931531,9.876020,6.576274,5.773571,7.629839,7.988131,9.089530,3.090234,1.669309,8.553480,2.779440
3.660471,7.645810,1.844377,5.190430,8.153098,4.783875,3.528707,7.912670,1.014289,8.406269,6.235837,3.531267,0.878763,9.903035,0.841444,8.023139,1.568173,9.598630
7.225166,9.036145,7.856406,5.854597,7.909821,7.482911,3.142408,5.021564,7.416871,5.343955,6.980470,6.769016,7.662411,6.346792,5.390030,6.119967,8.003037,6.146554
6.120917,9.763808,5.637878,1.777109,3.921748,2.481841,1.353243,8.273347,1.276976,1.036628,2.254301,5.474392,8.764372,3.320120,3.705808,7.861045,5.000966,0.904055
4.498853,8.422977,9.126011,7.626851,0.226876,9.266087,5.723773,8.957196,8.846366,7.678123,1.776070,4.594446,6.226109,4.708176,4.932995,6.878894,0.341590,0.912003
3.222512,8.712648,1.458593,9.441930,5.885148,6.540540,1.658854,6.508543,9.690052,8.468845,5.318205,5.303228,4.694821,7.530839,9.259293,8.988776,3.510463,8.528147
6.247224,8.994121,7.807262,5.801168,6.860967,9.918231,1.516972,3.237230,1.183388,0.938233,5.788389,4.713814,8.938384,1.561542,0.772616,3.299196,2.083064,2.117204
5.141955,0.104544,7.177857,6.937781,5.764334,8.081178,0.378467,3.204460,4.147927,8.603798,6.430836,3.950215,3.798228,6.726789,0.751051,6.203388,6.020124,6.813957
5.981640,6.820069,6.014877,3.029042,3.233264,1.576493,5.971007,5.773879,8.167007,2.170243,1.724636,6.636215,3.116268,7.194391,1.377348,4.985899,3.607989,1.594515
8.832324,4.642919,5.844462,4.696798,7.387685,2.820702,1.341604,8.801101,2.373707,8.268541,4.316112,4.123889,8.875843,3.099856,7.530621,8.259536,5.099543,3.185605
9.863464,6.530919,1.992043,0.851767,1.264125,9.870187,9.625996,8.732761,7.677342,5.690557,0.550903,8.011977,4.749211,4.408267,9.237890,2.578445,1.538719,0.270982
0.062023,1.615290,9.168670,0.835962,3.539532,2.757438,1.952243,3.577558,2.859397,0.896602,1.244087,4.704102,5.231738,3.432426,5.829475,3.414642,8.317585,8.614508
8.784375,0.335631,7.449497,6.919429,8.752494,2.411754,8.262821,7.994028,8.019436,0.949185,6.329790,8.843464,2.944451,2.587110,5.587477,8.301525,7.403811,1.839790
4.288262,2.288278,3.771384,9.954588,2.876545,1.315165,5.116557,7.336574,3.163440,0.633471,8.669694,6.588201,1.454363,6.496531,1.937580,9.002092,9.802792,5.395477
6.451500,5.857578,3.270979,2.333651,5.804424,7.699857,2.076595,7.442937,4.697043,9.853709,3.842753,9.849183,5.188134,7.209261,2.587596,9.643575,9.274283,1.608268
3.410312,6.175493,1.439873,0.143403,5.807299,6.207230,5.996838,3.354625,8.155704,3.910115,8.813417,0.041958,8.176190,3.455618,3.073246,2.954838,2.491003,8.224945
8.430801,5.931937,6.006681,4.922911,6.667733,3.847610,2.569968,5.167049,4.798676,9.636680,0.871713,2.051466,1.863096,8.259703,3.046989,5.568305,8.905157,8.768748
4.192345,9.509915,9.926712,1.991485,8.702551,6.981690,2.255366,6.000867,0.192262,7.132485,5.234291,7.311816,5.314436,8.662123,3.066385,0.056313,1.887358,9.111482
4.329571,1.235730,9.152753,3.220740,0.181902,9.255087,6.505578,4.334787,7.470283,0.615557,2.168305,7.549981,2.273429,8.488543,1.790498,2.905687,9.922517,4.000533
2.607909,7.503821,6.298367,3.355278,1.814855,4.295745,9.756194,6.740030,7.428875,1.461563,3.661878,0.158263,2.438353,8.471135,9.038673,3.285500,0.888254,6.109138
2.953922,8.979828,7.773552,1.757888,9.243844,8.414292,1.932158,4.648173,2.928817,6.805231,2.327611,6.825300,7.279277,0.916594,5.746230,2.220314,0.885826,1.912930
7.654608,7.986404,6.363101,2.555598,0.015326,8.495062,6.747767,0.205287,3.346579,7.659200,5.159858,0.194358,3.199678,4.586694,5.545343,5.080196,6.672386,5.616258
0.726391,9.687554,2.854925,8.242897,8.604398,5.334975,6.527133,9.620053,3.584046,8.152340,6.785049,2.418135,0.101087,1.170357,5.285382,4.458409,2.361023,7.878031
4.906613,0.885235,0.038930,2.207350,6.416436,5.693924,5.605838,0.316083,6.260865,6.442071,5.455333,8.460844,7.987420,8.769732,7.112415,1.673801,9.129321,7.700092
0.680737,1.444756,8.781023,4.947512,6.032367,5.051460,3.242368,6.406528,0.337856,0.603091,8.944373,3.868425,1.316672,7.934277,8.095216,2.391412,4.742725,1.274846
3.472945,5.168396,3.075127,9.991188,5.447570,5.032962,0.676207,4.370075,1.730450,0.446210,1.863886,3.960974,1.553683,6.725338,1.806058,8.710411,7.678990,4.676234
1.794717,6.650927,6.042016,0.344105,9.837107,2.426993,2.646236,7.884436,0.360227,0.879230,7.894272,0.628343,2.679199,2.641688,2.052326,3.239096,0.236280,2.130334
