0.312005,1.872701,9.435944,9.479221,4.529844
8.108326,9.288792,6.727173,3.723323,4.056957
4.388239,6.786492,4.650703,9.532642,3.546980
3.390209,8.958600,5.454343,7.492837,1.248772
4.532348,0.747494,6.633406,7.036516,9.189506
6.600719,6.901049,8.537236,4.679017,4.584787
8.061042,8.247672,1.904361,0.256732,0.568150
1.429356,1.714187,6.258448,0.295152,4.723323
6.784428,1.147890,2.360639,2.890806,1.727563
3.237061,8.011101,2.996337,7.756257,5.527708
5.546917,7.306473,7.736248,9.008471,1.381672
7.940768,1.894134,0.289744,1.273872,1.337357
1.283110,9.352598,2.732301,9.426793,6.381505
8.725308,3.670732,2.362019,1.873182,5.456493
2.551165,3.058236,0.155486,5.874881,9.625583
8.498477,0.079403,6.340255,3.592911,1.140596
5.408179,4.164214,5.170985,8.861229,1.493959
4.346765,0.590388,3.810301,7.223695,0.951192
6.671904,2.964006,5.985628,1.518520,4.363771
0.126823,2.290229,2.636797,5.113852,2.150849
3.461098,7.478171,4.136195,0.557526,3.900281
4.744839,8.253207,3.036436,8.217901,5.656798
0.543816,2.600142,5.891036,4.797336,1.986506
2.390127,7.801935,6.173099,1.441288,7.161320
4.015064,4.623854,7.072820,4.012105,0.143854
0.746404,5.910682,4.460015,9.266206,0.948934
3.754188,5.459989,1.116784,9.044632,6.332770
9.054116,6.305529,0.142283,3.164778,1.118707
6.294631,0.607094,6.739949,4.774391,3.055458
5.163330,7.070282,8.136110,3.158083,3.113022
3.449769,6.663049,8.610716,7.617793,8.758376
8.712355,1.727904,8.502240,9.595884,7.702070
8.750154,0.674135,6.467922,3.240966,6.403469
8.797510,3.736377,7.667376,1.680867,5.197247
6.274556,7.139137,3.063961,2.636871,9.160035
6.150343,0.931751,6.276972,1.920280,7.769647
8.645005,3.335816,1.354140,7.654672,3.186137
2.523795,2.000746,0.690099,5.519107,4.038116
7.501158,4.871835,3.847861,0.614085,2.136915
5.438734,4.106446,9.009632,0.562895,4.435092
5.378125,1.340606,5.409472,8.573682,1.980174
1.556091,0.613778,6.610740,0.186026,2.911029
9.738238,7.646405,2.436839,6.821161,1.378545
6.298117,8.570147,8.997983,3.483684,4.863102
6.795175,7.041219,4.608841,3.642723,2.802652
0.762044,4.446250,1.657063,3.987490,9.205847
5.113344,9.141423,0.919339,9.930372,0.964336
3.131475,7.853751,6.024003,4.659084,2.981313
1.331728,2.950090,1.666271,3.171039,1.098397
8.320880,9.715928,2.182713,7.060776,0.390137
6.162951,6.693642,0.372015,0.033346,1.424644
8.624055,2.760374,5.316915,5.222213,5.676177
3.330326,4.134166,4.143482,9.839218,0.577393
3.965429,7.913206,5.941855,3.095631,9.018029
0.931270,3.190271,8.869616,6.574317,6.845169
4.739486,1.412442,9.509249,8.826261,4.374385
8.349568,3.251434,3.676393,7.948395,0.993087
9.517816,0.014739,2.953958,0.484546,4.427404
7.898464,9.135206,5.332544,8.040764,5.626604
7.508765,0.092304,4.767849,2.503295,3.079183
9.669491,2.088044,5.204763,2.255461,5.671979
9.981635,1.318653,9.546766,1.238775,1.862382
6.465027,1.281691,0.813205,6.592271,0.273989
9.851798,5.393309,3.738349,7.067349,9.474114
3.822773,6.929086,6.020713,7.752577,5.918342
3.761798,8.506492,2.257352,7.969583,9.968810
2.813108,7.103810,6.646421,4.148355,4.982699
9.491230,9.531817,7.329233,3.846800,0.400827
5.829336,5.647126,3.551826,8.802008,6.245301
6.240155,2.957414,0.746799,2.937060,2.347398
3.458974,8.484904,1.603644,1.578644,5.086593
6.033010,1.613970,6.354543,8.439406,7.822692
2.645664,3.146990,1.831956,4.474733,3.266786
2.798163,9.317639,3.996924,3.794232,5.928464
0.685067,2.052377,7.236183,5.751476,2.002325
8.434803,4.237300,5.447510,5.279674,1.851078
0.816897,4.640936,0.305548,4.349842,5.578650
6.387821,0.342174,7.099004,1.693239,5.933825
6.080649,7.723596,0.562736,8.547251,3.842843
3.996190,3.254175,5.553901,2.954201,3.661200
3.490483,6.302241,6.644421,9.920963,9.443613
3.503479,1.929979,9.195761,2.886921,5.508594
9.193242,0.900485,2.576963,4.270480,5.777233
8.995214,2.182256,9.670319,4.339814,7.848224
5.252338,3.312769,4.315936,7.179016,9.162121
8.900280,1.347061,1.199128,8.934524,6.530855
0.402781,5.047160,8.944535,3.857285,2.920519
2.340366,2.009484,3.803061,5.947901,2.683860
6.224426,8.045673,1.039713,7.292403,6.485903
4.746546,9.329121,0.964437,5.991069,2.335647
0.323283,5.798593,8.421982,5.568970,8.398830
2.049523,6.212549,1.740209,2.895398,0.185029
7.014964,9.520914,7.490093,7.567274,5.420891
2.820629,2.448748,2.863182,9.631344,2.306953
5.373214,2.050083,4.340413,1.422120,3.755838
7.935606,8.128157,9.037909,5.403757,8.178633
7.084166,0.432089,1.459460,2.333357,2.467011
1.702827,2.350568,2.754611,9.516066,3.466710
2.973219,4.044262,3.022374,7.573111,3.597439
1.248996,6.171826,3.555195,3.629382,0.684883
8.671619,4.578962,0.776154,9.049212,2.816959
6.138778,6.618579,2.000246,9.599862,6.651060
5.412998,8.689689,5.570475,0.213981,4.826806
8.079856,7.360094,5.723044,0.089849,7.182805
4.494266,6.596168,7.532083,8.047390,0.291556
7.798173,5.673505,0.761166,2.516218,1.334545
5.644739,5.409813,0.689214,9.884309,2.510954
3.154730,3.006569,0.420390,5.279013,2.560223
4.087100,9.475126,9.192810,1.212437,5.919448
3.596522,7.193069,5.235511,2.608434,4.930793
8.558359,7.244063,1.991103,1.572859,3.704755
8.622720,6.847626,6.341979,1.413233,0.793022
8.761453,4.204287,4.876636,4.603255,5.156772
2.719944,2.315798,8.995341,9.086973,6.036429
3.652365,5.985905,6.684871,8.945641,0.873355
5.390103,4.284499,6.171535,5.588759,2.258507
1.045195,0.099777,0.591533,3.226524,7.794765
3.354786,6.195686,9.928857,6.480057,5.397758
2.322548,7.398322,8.889923,8.598076,5.970608
6.547521,9.150140,4.331831,2.897608,6.318823
2.954218,6.220288,0.475342,9.946099,2.067641
6.073640,3.476303,7.177371,0.279933,0.668418
9.270641,0.877718,3.323986,5.261809,2.466421
5.428995,7.808679,5.218824,9.319499,1.471120
4.167657,2.802929,5.981003,0.364749,0.636865
3.228825,0.983785,1.700446,3.711638,0.397616
7.092410,6.413414,1.740609,0.621519,4.066594
4.630629,2.026743,8.695499,5.979404,0.230135
8.994264,4.529461,0.580262,1.062694,9.984253
8.663274,6.152058,0.269445,3.225226,4.637762
0.990172,5.709881,3.258751,4.504923,5.778438
0.748443,0.573427,3.009564,5.217212,5.618802
2.415548,9.127202,8.257343,4.445459,9.820626
5.782676,2.344235,8.105904,4.512742,2.499692
9.554375,1.426503,5.125634,9.719251,6.483206
6.146710,4.696504,5.777807,9.113132,3.762203
2.287648,4.235249,2.735962,4.445658,6.275150
5.346413,3.854422,8.734501,3.003487,4.000297
5.177235,0.618247,2.313672,1.184860,0.987800
8.902755,0.333891,8.390350,5.072667,1.137164
4.904457,5.994417,0.902161,9.782240,6.530188
4.611321,8.637581,2.628291,8.239629,3.289753
9.413005,2.441081,9.571102,5.108250,5.645799
9.937161,7.709839,3.138019,0.578726,0.440738
8.129440,4.120733,3.841632,5.231265,8.921490
4.059206,6.043889,0.948036,3.359813,1.448418
2.448805,3.789717,2.703196,2.155993,6.337311
7.997156,2.085140,8.962562,7.457095,5.363858
9.699652,5.648832,2.176899,8.577633,8.619993
3.133022,3.269842,8.400134,4.925328,0.519025
7.780184,4.266724,2.799619,3.335080,3.669400
7.947924,0.386908,7.266693,8.726845,2.858148
6.568493,2.318866,6.219539,0.751238,9.667559
6.099700,3.837152,0.305698,8.575656,6.035432
8.478404,5.046162,0.079108,9.190732,4.107048
7.323657,1.511053,8.152333,9.096025,7.779425
7.571231,4.051975,7.019011,5.654609,5.847364
3.449146,7.042332,1.608637,0.015139,5.620009
5.464841,5.508278,6.945368,9.274941,9.442103
9.032633,6.041063,9.262098,1.169463,3.408015
0.367304,5.383699,7.372288,1.812225,4.262467
0.981680,3.032216,7.801226,5.369604,7.690714
6.389436,8.931482,0.606904,1.757715,4.163319
7.397918,8.929548,0.258533,1.375630,4.240874
7.645668,5.244372,7.544814,1.697984,6.727270
6.186527,0.068461,7.402255,9.917355,1.281814
3.605828,1.910733,7.143977,1.778670,9.868487
0.169991,0.397965,8.043305,8.597923,5.662525
7.541127,5.195148,5.859045,1.907330,5.034415
0.509146,0.560957,3.351974,6.309048,8.919778
6.733966,6.852670,6.957448,7.998314,6.606052
5.199366,3.317364,9.341727,2.464769,5.112064
7.403179,2.541685,8.455848,5.381544,9.101361
3.507064,9.353249,9.277195,5.877004,1.017621
3.668759,2.758455,2.660975,2.265386,0.013208
8.930074,4.534975,5.784210,3.156055,9.940169
9.838929,9.645479,6.662652,7.261582,3.340426
5.227728,2.733544,7.183790,7.780176,0.810642
2.215801,2.039595,6.240993,7.252051,8.343642
0.188954,2.021176,4.690930,3.783952,3.403937
0.638512,7.613359,4.026621,6.742897,5.510757
0.514572,3.074959,9.654448,9.314751,3.780267
6.176702,5.625334,8.305607,9.576987,0.755057
8.880244,5.624473,1.943551,2.214528,7.057630
5.967614,5.862961,9.684941,5.817434,0.998003
1.666028,1.020938,1.462471,6.715648,6.398532
3.724355,1.628730,3.895188,7.999766,3.997937
7.551191,2.952104,6.400059,8.851172,2.096433
4.803565,1.129876,1.323696,0.640023,0.792974
6.269542,4.113340,6.385897,8.565570,7.635750
9.761603,7.815372,9.355832,7.391522,2.536198
7.192503,6.935126,7.733190,7.472171,3.183837
5.104310,7.730665,5.728155,9.538503,1.715723
9.072351,7.522194,2.861752,6.274103,4.628279
1.294392,5.493847,9.695093,4.421405,5.909639
1.109702,1.998523,1.629641,0.368774,2.727247
2.301336,3.585447,1.343427,9.985946,5.135209
3.878463,2.498528,3.647524,3.990575,9.263008
4.954729,6.091870,0.048085,5.877288,7.774624
6.571832,5.283147,8.257732,9.624338,3.137365
7.970851,2.851758,0.148949,0.941498,3.287230
3.055663,0.180221,1.622074,4.439895,7.667700
6.812559,7.145367,4.597809,9.192684,9.889434
9.326011,4.615233,9.049222,3.864517,6.030166
5.603190,8.458398,2.848050,6.633185,6.022582
6.564629,3.099341,3.316438,1.881973,1.006834
2.865640,3.548262,5.357617,9.908330,0.281781
7.095320,9.051570,8.658294,1.191693,9.552752
4.409008,8.757602,8.649516,3.551506,6.311464
8.645493,0.209917,0.768203,3.767144,1.491937
0.340969,7.822497,3.272451,8.174763,1.736191
6.761177,8.756005,7.571555,2.296257,3.589436
3.631641,2.674431,3.373028,0.869606,4.515597
4.546640,0.290355,6.371019,0.594588,1.691961
6.846797,5.545673,0.060358,2.880852,3.766116
1.464930,0.745336,4.607429,3.703944,8.245575
5.375357,8.175161,4.603808,0.140338,0.049832
1.662268,3.659388,7.182105,1.594236,2.787715
6.449384,2.872041,3.219309,1.554168,3.876631
8.957331,8.877669,3.936133,6.754577,2.522142
9.499877,6.246822,2.069479,1.096552,5.658496
2.743334,0.711653,1.584493,0.495203,6.808837
7.817558,8.073652,2.650536,8.958994,6.079861
0.144008,3.440287,5.336647,6.277626,4.467373
8.111056,1.448280,9.748294,8.337601,3.401012
6.162391,3.037562,0.892188,5.215258,8.252915
7.639266,9.476393,3.335473,3.897384,1.504129
3.337044,5.536788,5.502939,1.604210,1.170895
3.985504,8.313830,1.850012,5.007858,1.263145
8.646285,7.666457,5.643535,3.895694,4.901377
8.869041,9.050483,4.983890,5.292270,9.097007
5.785984,7.757851,6.613946,4.696572,2.197676
6.025897,1.842590,1.975097,8.619921,1.256493
6.455803,4.373182,6.126051,7.374824,3.032794
0.429677,8.355075,3.693082,6.613393,8.957199
2.740991,9.978985,8.343534,7.913437,6.566127
5.436730,3.866813,8.222321,5.953345,7.816413
9.876746,7.882538,8.529209,4.856128,8.737561
3.338471,2.053168,4.943571,0.312090,8.275744
2.642574,6.774993,7.938643,6.818439,6.507592
2.373417,4.774035,9.364193,2.411035,2.091139
2.724720,7.758174,3.314114,6.030747,1.840149
0.874589,3.089154,2.308784,9.091871,9.368843
0.318788,5.936470,0.438175,4.249028,5.215813
8.403394,6.250297,2.552047,9.046912,7.673006
5.626655,8.971535,3.680794,3.377310,6.188554
0.868954,3.754975,1.873811,8.105267,7.232482
6.746740,9.139814,8.209609,5.487246,0.155416
0.946864,5.147583,9.524826,8.430612,9.350122
9.734131,3.725264,3.209007,7.832479,2.122217
9.591522,9.302329,3.657295,3.449124,6.926816
7.166039,8.003435,5.936705,0.971750,5.595092
0.430900,7.576317,6.596475,5.994593,2.269947
7.137144,7.245024,3.442180,0.327508,8.436158
7.703001,5.096466,7.069633,7.911739,3.306690
9.136751,5.767050,2.879093,2.668649,8.901782
3.661012,1.500154,9.463276,6.508353,9.822146
1.938337,8.287426,4.938021,5.907785,0.448906
5.644582,6.335443,4.980998,0.596236,5.151632
0.531949,8.436319,5.946728,6.910188,6.472268
6.234398,9.538583,1.769440,4.749052,8.424036
4.969635,7.624047,1.798773,6.916221,9.144249
1.626574,4.280961,0.418519,2.257463,6.661504
8.713449,3.447283,0.272516,9.052827,4.710622
9.104640,3.279798,6.911035,0.174480,5.123468
3.318137,3.361124,9.533456,7.505054,3.339242
6.328327,4.155457,5.764998,9.595005,6.158482
1.505779,8.382707,7.261654,1.088462,1.613515
2.970103,4.235824,5.284144,2.750974,8.279561
7.927847,2.737480,6.156944,1.015507,6.699632
3.473966,6.694956,2.953022,6.804280,3.937731
3.918183,2.069633,7.245203,8.193054,9.264716
5.141200,1.931433,6.029009,1.981802,4.103926
8.530748,4.290818,9.256586,3.730777,6.982464
5.886254,1.008661,4.123950,9.247082,0.555505
3.840475,2.406401,2.278086,3.571204,9.241026
5.024983,8.032376,3.502720,4.586825,9.510967
1.329834,0.703072,7.060814,9.317028,1.089009
6.516968,1.460621,6.939629,6.256136,0.437234
7.979238,9.862107,4.367448,3.447489,0.488061
2.252029,5.810129,6.013753,2.525184,6.543417
0.600956,9.405061,0.925306,3.339779,6.510496
5.039108,5.309251,3.791237,7.689074,2.825113
6.492727,9.221838,3.306719,8.134391,7.876356
1.243225,1.573875,4.149983,6.873328,6.577039
6.799775,0.093867,1.286096,7.639064,8.419155
7.469486,9.445235,9.197142,2.230743,5.097672
7.877402,5.224519,6.173919,5.582407,7.309920
0.634021,4.927865,2.299240,3.373911,5.516381
7.436857,4.123055,5.076183,1.289724,2.148357
2.928296,4.499658,2.402821,2.632635,8.915826
5.861398,9.386746,6.180799,2.507190,1.025375
5.463639,4.426456,6.915061,7.594395,3.994212
5.674134,2.055839,9.435286,5.128066,2.762466
2.291396,9.529284,6.894208,7.078727,6.569219
7.789674,5.804696,5.032301,8.787313,3.929493
2.426355,2.816266,9.047710,7.026752,8.530557
3.786837,6.330216,0.315568,9.200335,4.697469
5.199032,7.663121,3.362166,6.259851,3.269020
3.111068,6.460784,4.336916,1.028865,2.361510
9.717828,6.988974,6.594503,3.260973,0.198219
5.704726,0.363349,2.647427,1.906584,4.492996
7.686552,6.279362,3.147003,2.920431,0.782380
1.719438,7.212803,0.894486,9.178122,4.296770
0.797229,5.721441,8.317723,3.473678,7.798890
7.083392,5.909424,3.769937,3.938250,4.283088
4.230256,2.189243,4.967647,0.398697,5.648165
0.491430,8.722812,8.600248,3.382579,9.740305
9.547750,9.886210,1.577177,0.029184,2.481800
3.462901,2.333387,7.558912,2.259277,4.484432
2.594446,3.457945,9.029549,0.127009,1.322228
3.880627,8.406210,2.132663,9.352344,9.698004
3.752586,9.848628,1.220857,7.609575,5.793617
6.211565,4.899042,2.204504,1.441342,6.351757
8.024157,6.696433,4.716030,9.444781,5.914809
2.267478,6.838437,3.206429,7.489185,9.981432
2.697334,9.318696,6.963871,0.952593,2.458722
9.346576,4.797842,8.825277,7.792973,0.182839
7.707617,6.857984,8.676671,5.805097,6.261048
1.111472,2.136942,0.363698,4.445449,3.265809
2.872942,4.964520,1.817052,9.337919,9.401813
5.914631,0.008086,9.030064,6.828929,0.738510
9.963842,3.144570,8.092198,4.614506,5.871415
4.775955,5.524536,1.753165,5.872449,1.548015
4.454526,5.376214,4.619001,8.341097,9.961723
9.722443,7.459294,1.999570,0.363292,1.886041
5.775473,6.282723,3.647748,6.365580,8.912935
2.535182,2.863593,1.254192,5.285738,8.207664
2.997755,7.876789,4.370126,5.505397,9.861145
6.897810,9.701368,0.959658,8.980922,0.584431
1.233182,6.307257,3.701043,3.195723,7.956943
3.017048,6.074617,4.619722,2.925927,8.324190
5.705260,0.705081,2.663117,1.708748,5.603074
2.020905,4.923688,7.293674,9.549964,7.623683
0.800681,9.382462,9.744738,6.071104,9.574950
3.306505,9.012151,0.003656,4.832800,1.474747
3.149921,1.713755,5.929069,6.576080,3.489627
0.536934,0.471680,0.558578,0.715120,0.156755
9.736790,7.347967,7.523856,0.333136,1.176061
2.613033,8.933580,9.720611,9.940739,3.467863
2.923021,1.872474,7.431483,7.180187,1.888947
4.339378,0.455931,6.554735,7.810422,8.629004
7.853529,4.334923,3.478212,0.553886,8.194414
1.060403,0.060740,2.750424,9.427713,6.742593
3.856584,8.569463,6.748249,6.080969,4.394258
9.612852,8.229065,0.104994,1.416167,4.828098
5.806184,2.929890,4.388670,3.982652,1.373055
9.527617,3.600447,8.369774,0.413357,4.238306
0.756380,3.138149,9.459827,8.545035,1.735311
5.358836,2.948892,9.028722,0.813874,7.874749
1.744085,7.199880,2.320067,2.071375,2.161321
9.766705,3.818490,6.352889,0.465640,2.320684
8.748404,4.601425,0.030636,4.649413,8.240719
8.718856,3.010745,2.360052,8.315783,4.377526
5.070873,1.854746,1.514986,9.068056,9.927499
3.900814,8.268106,9.540577,8.938421,8.410063
6.832842,1.717963,2.375513,4.342852,0.250622
2.686466,9.801593,3.126925,5.717516,6.116632
9.015381,3.960399,6.927667,2.044858,0.628528
6.223859,6.880196,2.967851,5.715618,3.162226
8.094980,3.654976,6.987899,6.334260,9.645791
2.007967,5.981777,0.837034,5.444147,8.461491
0.406983,3.293604,7.093497,8.603109,5.008986
9.947596,4.286401,2.673453,4.729519,1.608453
1.588978,2.683420,7.571201,6.091740,9.669330
7.733208,5.728646,4.502235,2.870571,7.523866
0.943582,1.067857,7.348936,3.545920,5.806336
2.988554,7.136809,3.604862,7.184595,9.953237
0.837001,4.682059,0.938031,7.251705,9.120454
0.864144,5.199509,5.526310,6.851490,2.996548
6.018777,1.985039,6.567574,6.983571,4.596804
1.576592,4.217858,5.960544,3.223315,8.307288
1.226850,2.511807,9.376075,6.552082,7.529109
8.108585,0.484267,4.147091,7.254891,1.390440
6.325573,2.468335,8.399723,8.366708,4.530724
3.947587,9.615953,0.081783,3.984387,4.877723
6.181368,0.700100,1.426879,6.542266,2.183196
1.191319,0.431371,1.655582,5.111059,8.672680
7.662607,1.349509,0.649207,6.724450,4.822069
4.954179,3.134837,3.235010,9.091013,4.503366
7.486358,1.852533,0.849220,2.070292,5.589157
6.617004,9.392132,0.402454,1.636585,4.381233
3.256676,0.899324,8.103196,3.995590,6.553143
5.668435,0.031219,6.513515,3.170973,2.659338
4.604482,6.231609,8.018534,5.611641,0.248041
7.935404,2.730888,8.229113,6.885548,6.039025
3.869501,0.655353,9.985934,6.610439,2.291723
0.922546,2.409787,9.025697,2.173480,4.795228
9.092283,1.937824,4.479876,6.178001,5.942130
6.658772,2.676802,4.238672,7.993238,9.323128
4.697191,3.063034,4.393718,3.068600,2.750130
1.387474,1.665475,4.939474,0.865835,9.268389
1.484762,1.604792,7.177236,6.748945,3.585195
0.904579,0.082480,3.727790,7.883071,4.472861
0.996247,8.058311,6.594550,4.523641,5.333624
5.266647,6.296811,6.465644,1.918307,8.017321
1.965710,4.112936,2.356934,2.722054,0.086685
9.282808,5.202195,4.641256,5.235297,3.368121
3.323789,9.882879,4.737169,7.468609,6.699588
7.955920,2.725434,2.839151,7.172557,1.846371
8.337034,1.696650,9.532657,7.225480,1.342484
8.530925,9.316927,5.641847,3.988233,4.416025
7.016807,2.600430,0.285295,9.479652,9.961690
7.794833,9.894014,4.875530,1.279827,4.643673
7.425905,6.733916,8.739795,7.582504,6.171752
2.748172,3.363783,8.357235,3.858864,0.803466
8.655844,4.353741,1.720809,0.042964,6.524968
3.696896,3.760992,4.413425,5.161238,3.001146
4.783218,0.062469,1.714359,3.035574,7.444646
5.808933,7.012072,8.046644,8.519852,1.177210
6.572637,7.529515,7.021288,6.051185,0.382666
1.951501,3.306817,6.428334,2.174039,0.769098
9.805894,2.067590,9.832533,6.103710,2.479786
5.179579,7.128311,2.598690,1.146860,5.496695
2.189018,3.121756,9.731331,3.091905,9.462475
4.105619,0.103336,3.100690,1.552068,9.940825
4.502392,5.452183,2.623318,8.825412,1.030611
8.235627,4.271757,9.203447,5.280122,8.708346
3.528108,4.001524,5.979229,9.115179,1.329870
0.421674,4.010390,5.957077,9.196793,2.937758
5.450393,7.816818,3.273995,0.952628,4.416826
0.290768,6.753904,1.115904,1.996403,5.301615
6.273568,3.735966,6.064536,8.463887,7.019457
3.928739,5.718687,2.497737,7.273467,3.433291
0.786347,3.022309,3.004025,0.232212,1.761143
8.609188,6.559482,8.565376,2.709405,8.959478
2.087904,9.641682,4.143601,2.295652,8.183702
3.604435,5.015241,7.476741,8.318499,3.944710
0.966363,2.653916,7.919450,9.368607,5.682586
9.380216,5.972484,9.879520,7.623485,1.856159
5.167700,6.401521,8.689509,6.001184,9.996694
1.291763,2.933706,4.768794,1.295824,2.281235
1.810720,6.720156,3.257848,7.905875,5.460139
2.305566,6.867625,0.490826,5.725985,9.937623
3.629690,5.587207,9.272804,2.598765,8.324750
1.751259,8.798422,2.796328,8.494760,8.067160
1.891252,9.785590,2.537277,7.785461,8.107845
4.979529,9.157232,1.009835,1.358246,8.583168
0.186465,7.283280,8.166579,1.162204,4.885564
3.474484,7.738910,2.852867,8.243967,1.730611
8.636435,9.260548,1.911037,0.503525,5.484495
0.095179,8.283637,9.085444,7.052967,2.433303
5.892316,9.389000,8.955020,6.062262,7.923783
8.361675,5.601411,0.006951,2.512751,4.319486
4.306529,8.752330,0.676409,3.399068,1.770621
2.460352,7.278195,2.882049,2.373417,1.396590
2.207303,8.175467,3.782291,6.655152,9.358133
4.264811,6.051600,9.695844,3.646510,6.644476
3.147551,8.857158,2.955447,2.953661,9.070821
4.928846,2.071397,0.258192,1.702089,3.023405
9.614396,7.836574,6.732565,8.407223,4.208543
7.037373,4.812866,8.205760,4.373902,8.599738
0.088972,9.960311,2.752011,0.335164,1.521000
4.795962,8.888423,2.834191,7.841270,1.703925
7.312935,2.466218,0.818409,8.529087,6.865522
9.581106,9.850556,5.347226,9.059804,4.766486
8.896713,0.238498,1.287248,7.406402,3.910202
3.936285,6.018483,0.238855,3.876710,0.567461
6.895706,5.203909,0.760865,4.062597,4.302129
6.593123,2.183912,0.810887,4.676717,7.286717
6.139838,9.005977,2.527794,2.200953,2.358050
8.101295,7.024091,8.785049,7.110112,6.610802
4.395774,5.627936,9.903113,9.573154,3.368183
1.554558,4.170791,5.544770,0.297521,8.667063
8.944142,4.971904,2.092870,7.215971,6.997161
4.607472,1.705930,7.943714,8.884996,1.425145
9.396716,0.002609,4.388050,0.111678,2.345155
7.069842,6.941644,2.651208,3.265736,0.932339
0.415994,7.592802,3.248745,5.218218,9.518879
6.689784,4.731216,6.493722,6.656359,2.301474
8.048897,5.027850,4.340297,7.090336,5.552640
2.550038,0.752006,5.891024,6.742421,5.880134
5.337023,4.726164,3.238112,4.309861,7.648978
9.964627,2.650183,7.920670,1.346093,0.355361
4.539465,5.629771,2.308828,1.447624,6.770958
3.540705,5.104723,6.947067,5.952929,5.061108
7.763993,6.852027,3.194936,8.321429,6.608216
5.870682,0.190784,8.369500,1.139979,8.404204
